ID,Name,Item Names,Is Mrp,Ambiguous
6562,Kal Dosa Vada Curry,Kal Dosa | Vada Curry,0,0
6758,Kal Dosa Kadala Curry,Kal Dosa | Kadala Curry,0,0
4697,Kal Dosa with Plain Chicken Gravy,Kal Dosa | Chicken Gravy,0,0
4554,Kal Dosa with Vada Curry,Kal Dosa | Vada Curry,0,0
3368,Kala Jamun,Kala Jamun,0,0
3369,Kalakand,Kalakand,0,0
4610,Kali Dosa,Kali Dosa,0,0
10317,Kanchipuram idli,Kanchipuram Idli,0,0
4669,Kanji,Kanji,0,0
4205,Kappa,Kappa,0,0
4611,Kappa Biriyani,Kappa Biriyani,0,0
4224,Kappa Puzhukku,Kappa Puzhukku,0,0
6297,Kara Pori,Kara Pori,0,0
6206,Kara Sev,Kara Sev,0,0
5658,Karamani,Karamani,0,0
6150,Karampodi Dosa,Karampodi Dosa,0,0
6151,Karampodi Masala Dosa,Karampodi Masala Dosa,0,0
3627,Karela Bhajji,Karela Bhaji,0,0
6057,Karimeen Fry,Karimeen Fry,0,0
5470,Kathal Biryani (Jackfruit Biryani),Kathal Biryani,0,0
5471,Kathal Dum Biryani (Jackfruit Dum Biryani),Kathal Dum Biryani,0,0
3568,Katori Chaat,Katori Chaat,0,0
6109,Kaya Bajji,Kaya Bajji,0,0
8051,Kazhi With Chicken Curry,Kazhi | Chicken Curry,0,0
8052,Kazhi With Mutton Curry,Kazhi | Mutton Curry,0,0
7161,Keema Balls,Keema Balls,0,0
3633,Keema Samosa,Keema Samosa,0,0
810,Keera Kootu,Keera Kootu,0,0
4699,Keera Rice with Curd Rice,Keera Rice | Curd Rice,0,0
834,Keera Vada,Keera Vada,0,0
3610,Keerai Vada,Keerai Vada,0,0
6592,Keerai Vada - 2 Pcs,Keerai Vada,0,0
5472,Kerala Chicken Biryani,Kerala Chicken Biryani,0,0
5473,Kerala Chicken Dum Biryani,Kerala Chicken Dum Biryani,0,0
6963,Kerala Chicken Meal,Kerala Chicken Meal,0,0
7173,Kerala Egg Biryani,Kerala Egg Biryani,0,0
7174,Kerala Fish Biryani,Kerala Fish Biryani,0,0
6287,Kerala Fish Curry,Kerala Fish Curry,0,0
6964,Kerala Fish Meal,Kerala Fish Meal,0,0
5474,Kerala Mutton Biryani,Kerala Mutton Biryani,0,0
5475,Kerala Mutton Dum Biryani,Kerala Mutton Dum Biryani,0,0
6280,Kerala Non Veg Thali,Kerala Non Veg Thali,0,0
4641,Kerala Paratha,Kerala Paratha,0,0
7163,Kerala Paratha Kadala Curry,Kerala Paratha | Kadala Curry,0,0
6535,Kerala Paratha With Beef Curry,Kerala Paratha | Beef Curry,0,0
6538,Kerala Paratha With Chicken Curry,Kerala Paratha | Chicken Curry,0,0
6285,Kerala Parotta with Beef Curry,Kerala Parotta | Beef Curry,0,0
6962,Kerala Veg Meal,Kerala Veg Meal,0,0
6279,Kerala Veg Thali,Kerala Veg Thali,0,0
6842,Kesar Badam Lassi,Kesar Badam Lassi,0,0
7015,Kesar Bhog,Kesar Bhog,0,0
6848,Kesar Falooda,Kesar Falooda,0,0
3385,Kesar Peda,Kesar Peda,0,0
4854,Kesar Pista,Kesar Pista,0,0
4998,Kesar Pista Kulfi - Non MRP,Kesar Pista Kulfi,0,0
5928,Kesar Pista Lassi,Kesar Pista Lassi,0,0
7083,Kesar Pista Phirni,Kesar Pista Phirni,0,0
3389,Kesari Bath,Kesari Bath,0,0
4567,Kesari Chai,Kesari Chai,0,0
10406,Khaja,Khaja,0,0
3638,Khandvi,Khandvi,0,0
4619,Khara Bath,Khara Bath,0,0
10260,Khara Boondhi,Khara Boondhi,0,0
5788,Kheer Bati,Kheer Bati,0,0
5782,Kheer Kadam,Kheer Kadam,0,0
4621,Khichdi,Khichdi,0,0
3320,Khus Ka Sherbet,Khus Ka Sherbet,0,0
7556,Kili Meen Fry,Kilimeen Fry,0,0
4574,Kimchi Fried Rice with Paneer Satay,Kimchi Fried Rice | Paneer Satay,0,0
6835,Kinnathappam,Kinnathappam,0,0
3299,Kinoo Juice,Kinoo Juice,0,0
6817,Kit Kat Milkshake,Kit Kat Milkshake,0,0
7165,Kit Kat Peanut Butter Shake,Kit Kat Peanut Butter Shake,0,0
6926,Kitkat Milkshake,Kitkat Milkshake,0,0
6001,Kitkat Waffle,Kitkat Waffle,0,0
7166,Kiwi Fruit Milkshake,Kiwi Fruit Milkshake,0,0
4394,Kiwi Lassi,Kiwi Lassi,0,0
4879,Kiwi Pastry,Kiwi Pastry,0,0
4247,Kizhangu,Kizhangu,0,0
6135,Kizhi Biriyani - Chicken,Kizhi Biriyani,0,0
6142,Kizhi Biriyani - Mushroom,Kizhi Biriyani,0,0
6141,Kizhi Biriyani - Paneer,Kizhi Biriyani | Paneer,0,0
6130,Kizhi Biriyani - Seafood,Kizhi Biriyani,0,0
10253,Kodubale,Kodubale,0,0
3321,Kokum Sharbat,Kokum Sharbat,0,0
4136,Kola Urundai,Kola Urundai,0,0
9044,Koli Saru,Koli Saru,0,0
5476,Kolkata Chicken Biryani,Kolkata Chicken Biryani,0,0
5477,Kolkata Chicken Dum Biryani,Kolkata Chicken Dum Biryani,0,0
5091,Kolkata Egg Biryani,Kolkata Egg Biryani,0,0
5478,Kolkata Mutton Biryani,Kolkata Mutton Biryani,0,0
5479,Kolkata Mutton Dum Biryani,Kolkata Mutton Dum Biryani,0,0
7000,Kolukattai,Kolukattai,0,0
6390,Kootu,Kootu,0,0
4576,Korean Kimchi Fried Rice with Chicken Satay,Kimchi Fried Rice | Chicken Satay,0,0
7168,Kothu Parotta,Kothu Parotta,0,0
5913,Kotthimera Chicken Dum Biryani,Kotthimera Chicken Dum Biryani,0,0
4226,Kozhi Ada,Kozhi Ada,0,0
6639,Kozhi Kari Soru,Kozhi Kari Soru,0,0
6767,Kozhi Vadai,Kozhi Vadai,0,0
813,Kozhi Varutha Curry,Kozhi Varutha Curry,0,0
762,Kozhi kari soru,Kozhi Kari Soru,0,0
4218,Kozhukkatta,Kozhukkatta,0,0
4876,Krunchy Choco Custard Doughnut,Krunchy Choco Custard Doughnut,0,0
7366,Kuboos,Kuboos,0,0
7171,Kulfi,Kulfi,0,0
6847,Kulfi Falooda,Kulfi Falooda,0,0
6927,Kulfi Milkshake,Kulfi Milkshake,0,0
6479,Kung Pao Chicken,Kung Pao Chicken,0,0
6469,Kungpao Cauliflower,Kungpao Cauliflower,0,0
2320,Kurkure Chatpata Cheese Namkeen - 10/-,Kurkure Chatpata Cheese Namkeen,0,0
2317,Kurkure Chatpata Cheese Namkeen - 20/-,Kurkure Chatpata Cheese Namkeen,0,0
6088,Kurkure Cheese Momo,Kurkure Cheese Momo,0,0
6087,Kurkure Veg Momo,Kurkure Veg Momo,0,0
6356,Kuska Biryani,Kuska Biryani,0,0
4623,Kuttu Parotta with Chicken Gravy,Kuttu Parotta | Chicken Gravy,0,0
5132,Laccha Paratha,Laccha Paratha,0,0
4910,Lactose Free Milk - Non MRP,Lactose Free Milk,0,0
4236,Laddu,Laddu,0,0
9955,Ladoo Basen,Besan Ladoo,0,0
9954,Ladoo Boodni,Boodni Ladoo,0,0
3315,Lassi,Lassi,0,0
4086,Latte,Latte,0,0
5786,Lauer Payesh,Lauer Payesh,0,0
6989,Lazeez Bhuna Chicken Biryani,Lazeez Bhuna Chicken Biryani,0,0
1573,Lazeez Chicken Dum Biryani,Lazeez Chicken Dum Biryani,0,0
6037,Lazy Daisy Cake,Lazy Daisy Cake,0,0
8081,Leaf Plate,Leaf Plate,0,0
7007,Lebanese Chicken Sandwich,Lebanese Chicken Sandwich,0,0
6542,Lebanese Shawarma,Lebanese Shawarma,0,0
6480,Lemon Chicken,Lemon Chicken,0,0
5480,Lemon Chicken Dry,Lemon Chicken Dry,0,0
9793,Lemon Honey Tea,Lemon Honey Tea,0,0
4449,Lemon Ice Tea,Lemon Ice Tea,0,0
8880,Lemon Masala,Lemon Masala,0,0
3203,Lemon Rice,Lemon Rice,0,0
4365,Lemon Rice Egg Curry,Lemon Rice | Egg Curry,0,0
10318,Lemon Rice Sambhar Chutney,Lemon Rice | Sambhar | Chutney,0,0
6571,Lemon Rice With Papad Poriyal,Lemon Rice | Poriyal Papad,0,0
902,Lemon Rice old,Lemon Rice,0,0
7172,Lemon Semiya,Lemon Semiya,0,0
862,Lemon Sevai,Lemon Sevai,0,0
7188,Lemon Sherbet,Lemon Sherbet,0,0
7546,Lemon Soda,Lemon Soda,0,0
3446,Lemon Tea,Lemon Tea,0,0
8878,Lemon With Mint Leaves,Lemon | Mint Leaves,0,0
5026,Lime Dew,Lime Dew,0,0
5092,Live Fruit Custard Falooda (250ml),Fruit Custard Falooda,0,0
5093,Live Mango Custard Falooda (250ml),Mango Custard Falooda,0,0
3220,Lobia Pulao,Lobia Pulao,0,0
3611,Lobia Vada,Lobia Vada,0,0
4388,Lobster Omelette,Lobster Omelette,0,0
5300,Lollipop Chicken,Lollipop Chicken,0,0
9982,Lotus Cheese Cake,Lotus Cheese Cake,0,0
5867,Luchi Aloo Dum,Luchi | Aloo Dum,0,0
5481,Lucknowi Chicken Biryani,Lucknowi Chicken Biryani,0,0
5482,Lucknowi Chicken Dum Biryani,Lucknowi Chicken Dum Biryani,0,0
5483,Lucknowi Mutton Biryani,Lucknowi Mutton Biryani,0,0
5484,Lucknowi Mutton Dum Biryani,Lucknowi Mutton Dum Biryani,0,0
5485,Lucknowi Paneer Biryani,Lucknowi Paneer Biryani,0,0
5486,Lucknowi Paneer Dum Biryani,Lucknowi Paneer Dum Biryani,0,0
5487,Lucknowi Veg Biryani,Lucknowi Veg Biryani,0,0
5488,Lucknowi Veg Dum Biryani,Lucknowi Veg Dum Biryani,0,0
6856,Lychee Juice,Lychee Juice,0,0
6947,Lychee Lassi,Lychee Lassi,0,0
6924,Lychee Milkshake,Lychee Milkshake,0,0
6936,Lychee Soda,Lychee Soda,0,0
92,M Dew,M Dew,0,0
4405,Mac Cheese Pasta Veg Sandwich Mint Lime Juice,Mac Cheese Pasta | Veg Sandwich | Mint Lime Juice,0,0
3534,Macaroni Salad,Macaroni Salad,0,0
8746,Mackerel Fish Fry,Mackerel Fish Fry,0,0
3606,Maddur Vada,Maddur Vada,0,0
6295,Madurai Jigarthanda,Madurai Jigarthanda,0,0
5855,Maggi Fries,Maggi Fries,0,0
83,Maggi- poha,Maggi | Poha,0,0
9918,Maggie Appe- Half,Maggie | Appe,0,0
9927,Maggie Appe-Full,Maggie | Appe,0,0
4252,Malabar Cake,Malabar Cake,0,0
6073,Malabar Chicken Curry,Malabar Chicken Curry,0,0
6958,Malabar Egg Roast,Malabar Egg Roast,0,0
6054,Malabar Fish Curry,Malabar Fish Curry,0,0
8883,Malabar Parato,Malabar Parotta,0,0
6957,Malabar Stew,Malabar Stew,0,0
8754,Malabar Trevally Fish Fry,Malabar Trevally Fish Fry,0,0
4856,Malai,Malai,0,0
9826,Malai Chicken,Malai Chicken,0,0
4996,Malai Kulfi,Malai Kulfi,0,0
3370,Malai Sandwich,Malai Sandwich,0,0
3386,Malai cham cham,Malai Cham Cham,0,0
4578,Malaysian Curry Mee Chicken,Malaysian Curry Mee Chicken,0,0
4581,Malaysian Curry Mee With Vegetables,Malaysian Curry Mee With Vegetables,0,0
5789,Malpoa,Malpoa,0,0
3388,Malpua,Malpua,0,0
6501,Manchow Chicken Soup,Manchow Chicken Soup,0,0
923,Manchurian - Veg (8 Pcs),Manchurian,0,0
7375,Manchurian Fish (8 pcs ),Fish Manchurian,0,0
5665,Manchurian Maggi,Maggi Manchurian,0,0
6468,Manchurian Veg / Gobi,Veg Manchurian,0,0
924,Manchurian-Chicken (8 Pcs),Chicken Manchurian,0,0
7175,Mangalore Bajji,Mangalore Bajji,0,0
7176,Mangalore Bonda,Mangalore Bonda,0,0
6984,Mangalore Bonda4 Pc,Mangalore Bonda,0,0
7177,Mangalore Bun,Mangalore Bun,0,0
6928,Mango Avacado Milkshake,Mango Avocado Milkshake,0,0
5914,Mango Chicken Biryani,Mango Chicken Biryani,0,0
7178,Mango Dosa,Mango Dosa,0,0
9359,Mango Gateaux,Mango Gateaux,0,0
6860,Mango Icecream,Mango Icecream,0,0
4390,Mango Lassi,Mango Lassi,0,0
4855,Mango Malai,Mango Malai,0,0
4997,Mango Malai Kulfi,Mango Malai Kulfi,0,0
4865,Mango Masti Doughnut,Mango Masti Doughnut,0,0
3279,Mango Milkshake,Mango Milkshake,0,0
6889,Mango Mojito,Mango Mojito,0,0
4166,Mango Mousse,Mango Mousse,0,0
4168,Mango Pastry,Mango Pastry,0,0
7553,Mango Pheni,Mango Pheni,0,0
3204,Mango Rice,Mango Rice,0,0
4987,Mango Rice Bowl Veg,Mango Rice Bowl,0,0
908,Mango Rice old,Mango Rice,0,0
5790,Mango Rosogolla,Mango Rosogolla,0,0
5108,Mango Salad,Mango Salad,0,0
6818,Mango Smoothie,Mango Smoothie,0,0
7346,Mango Triffle,Mango Trifle,0,0
3402,Mango cake,Mango Cake,0,0
8765,Marble cake chocolate,Marble Cake | Chocolate,0,0
8766,Marble fruit cake,Marble Fruit Cake,0,0
4599,Margherita,Margherita,0,0
4404,Margherita Cheese Pizza Cheese Corn Nuggets 1 Scope Ice Cream,Margherita Cheese Pizza | Cheese Corn Nuggets | Ice Cream,0,0
4968,Margherita Pizza,Margherita Pizza,0,0
4207,Masala Bonda,Masala Bonda,0,0
5872,Masala Chaat,Masala Chaat,0,0
4318,Masala Chai,Masala Chai,0,0
7544,Masala Cheese Sandwich,Masala Cheese Sandwich,0,0
5877,Masala Chicken Tikka Wrap,Masala Chicken Tikka Wrap,0,0
7347,Masala Corn,Masala Corn,0,0
547,Masala Dosa,Masala Dosa,0,0
6145,Masala Dosa,Masala Dosa,0,0
8564,Masala Egg Curry,Masala Egg Curry,0,0
6344,Masala Fried Fish,Masala Fried Fish,0,0
811,Masala Fried Fish,Masala Fried Fish,0,0
3230,Masala Gobi pulao,Masala Gobi Pulao,0,0
5489,Masala Idli,Masala Idli,0,0
5664,Masala Maggie,Masala Maggie,0,0
4383,Masala Omelette,Masala Omelette,0,0
5490,Masala Omelette with Bread,Masala Omelette | Bread,0,0
6731,Masala Paapad,Masala Paapad,0,0
5876,Masala Paneer Tikka Wrap,Masala Paneer Tikka Wrap,0,0
4749,Masala Podi Dosa,Masala Podi Dosa,0,0
3577,Masala Puri,Masala Puri,0,0
6162,Masala Rawa Dosa,Masala Rawa Dosa,0,0
3197,Masala Rice,Masala Rice,0,0
4319,Masala Shikanji,Masala Shikanji,0,0
6872,Masala Tea,Masala Tea,0,0
6560,Masala Uthappam,Masala Uthappam,0,0
6256,Masala Uttapam,Masala Uttapam,0,0
6166,Masala Uttappam,Masala Uttappam,0,0
3607,Masala Vada,Masala Vada,0,0
771,Masala Vada (1 Pc),Masala Vada,0,0
6584,Masala Vada - 2 Pcs,Masala Vada,0,0
790,Masala omelet,Masala Omelet,0,0
3669,Mashed Potato,Mashed Potato,0,0
10216,Mathri,Mathri,0,0
10314,Mattar Mushroom with Jeera Rice,Mattar Mushroom | Jeera Rice,0,0
5491,Mattra Kulcha,Mattra Kulcha,0,0
4378,Mayo Bread Omelette,Mayo Bread Omelette,0,0
4382,Mayo Cheese Bread Omelette,Mayo Cheese Bread Omelette,0,0
7348,Mayo Chicken Sandwich,Mayo Chicken Sandwich,0,0
5493,Mayo Mushroom Sandwich,Mayo Mushroom Sandwich,0,0
4402,Mayo Veg Sandwich Mexican Fries 1 Scope Ice Cream,Mayo Veg Sandwich | Mexican Fries | Ice Cream,0,0
5494,Mayonnaise Sandwich,Mayonnaise Sandwich,0,0
5495,Mayonnaise Veg Sandwich,Mayonnaise Veg Sandwich,0,0
7469,Meal Maker Masala Dosa,Meal Maker Masala Dosa,0,0
4233,Meat Cutlet (Beef),Meat Cutlet,0,0
4232,Meat Samosa,Meat Samosa,0,0
6583,Medhu Vada -2Nos,Medhu Vada,0,0
9779,Mediterranean Grilled Egg,Mediterranean Grilled Egg,0,0
9789,Mediterranean Grilled Salad- Tuna,Mediterranean Grilled Salad | Tuna,0,0
3685,Mediterranean Style Chicken,Mediterranean Style Chicken,0,0
3608,Medu Vada,Medu Vada,0,0
725,Medu Vada (1 Pc),Medu Vada,0,0
9976,Melted Cheese Quesadilla Non Veg,Melted Cheese Quesadilla,0,0
9971,Melted Cheese Quesadilla Veg,Melted Cheese Quesadilla,0,0
8048,Meram Chicken Fried Idly (Spicy),Chicken Fried Idli,0,0
8049,Meram Chicken Masala Dosa (Spicy),Meram Chicken Masala Dosa,0,0
8050,Meram Egg Masala Rice (spicy),Meram Egg Masala Rice,0,0
8053,Meram Mixed Chicken Kuzhambu Rice,Meram Mixed Chicken Kuzhambu Rice,0,0
8055,Meram Mixed Fish Kuzhambu Rice,Meram Mixed Fish Kuzhambu | Rice,0,0
8054,Meram Mixed Mutton Kuzhambu Rice,Meram Mixed Mutton Kuzhambu Rice,0,0
8044,Meram Onion Rava With Chicken Curry (Spicy),Meram Onion Rava | Chicken Curry,0,0
8046,Meram Onion Uthappam With Chicken curry (Spicy),Meram Onion Uthappam | Chicken Curry,0,0
8045,Meram Podi Onion Rava With Chicken Curry (Spicy),Meram Podi Onion Rava | Chicken Curry,0,0
8047,Meram Podi onion uthappam with Chicken curry(Spicy),Meram Podi Onion Uthappam | Chicken Curry,0,0
8057,Meram Spicy Butter Milk,Meram Spicy Butter Milk,0,0
7349,Methi Aloo Paratha,Methi Aloo Paratha,0,0
7350,Methi Dosa,Methi Dosa,0,0
10312,Methi muthiya nu shaak with plain paratha,Methi Muthiya Nu Shaak | Plain Paratha,0,0
3221,Methi pulao,Methi Pulao,0,0
7351,Mexican Soup,Mexican Soup,0,0
7352,Mexican Cheese Sandwich,Mexican Cheese Sandwich,0,0
5498,Mexican Non-Veg Meal - Chicken,Mexican Non-Veg Meal | Chicken,0,0
5499,Mexican Non-Veg Meal - Egg,Mexican Non-Veg Meal | Egg,0,0
5500,Mexican Non-Veg Meal - Fish,Mexican Non-Veg Meal | Fish,0,0
5501,Mexican Non-Veg Meal - Mutton,Mexican Non-Veg Meal | Mutton,0,0
5503,Mexican Non-Veg Packed Meal - Chicken,Mexican Non-Veg Packed Meal | Chicken,0,0
5504,Mexican Non-Veg Packed Meal - Egg,Mexican Non-Veg Packed Meal | Egg,0,0
6891,Mexican Pizza,Mexican Pizza,0,0
6026,Mexican Quesadilla Wrap,Mexican Quesadilla Wrap,0,0
3208,Mexican Rice,Mexican Rice,0,0
4346,Mexican Roll Garden Veg Fudgy Choconut,Mexican Roll | Garden Veg | Fudgy Choconut,0,0
3541,Mexican Salad,Mexican Salad,0,0
3247,Milk,Milk,0,0
4427,Milk Cake,Milk Cake,0,0
3390,Milk Peda,Milk Peda,0,0
8201,Milkshake,Milkshake,0,0
7051,Milky Milk Chocolate Waffle - Waffles without ice cream,Milky Milk Chocolate Waffle,0,0
278,Milky Mist Mango lassi,Milky Mist Mango Lassi,0,0
7353,Millet Bisi Bele Bhath,Millet Bisi Bele Bhath,0,0
6149,Millet Dosa,Millet Dosa,0,0
8914,Millet High Protine Kichidi,Millet High Protine Kichidi,0,0
10304,Millet Idli,Millet Idli,0,0
3205,Millet Lemon Rice,Millet Lemon Rice,0,0
7354,Millet Pesarattu,Millet Pesarattu,0,0
7355,Millet Poha,Millet Poha,0,0
8915,Millet Sambar Rice,Millet | Sambar | Rice,0,0
9993,Millet ragi berry cake,Millet | Ragi | Berry Cake,0,0
7356,Minestrone Soup,Minestrone Soup,0,0
6323,Mini Egg Thali,Mini Egg Thali,0,0
5509,Mini Idli,Mini Idli,0,0
6623,Mini Idly (14 Pc),Mini Idli,0,0
6322,Mini Non - Veg Thali,Mini Non - Veg Thali,0,0
5655,Mini Samosa,Mini Samosa,0,0
4335,Mini Veg Thali,Mini Veg Thali,0,0
7012,Mini Veg Uthappam,Mini Veg Uthappam,0,0
10001,Mini cup cake,Mini Cup Cake,0,0
6078,Mint Chicken,Mint Chicken,0,0
4746,Mint Dosa,Mint Dosa,0,0
10414,Mint Masala Dosa,Mint Masala Dosa,0,0
9797,Mint Oreo Shakes,Mint Oreo Shake,0,0
5654,Mint Puff,Mint Puff,0,0
3199,Mint Rice,Mint Rice,0,0
7624,Mint Tea,Mint Tea,0,0
756,Mint rice old,Mint Rice,0,0
8888,Mirchi Baji,Mirchi Bhaji,0,0
3334,Misal pav,Misal Pav,0,0
9139,Misel Pav,Misal Pav,0,0
9785,Mix Leafy Salad-Tuna,Mix Leafy Salad | Tuna,0,0
6081,Mix Non-Veg Fried Rice,Mix Non-Veg Fried Rice,0,0
4701,Mix Spcl Veg Fried Rice Gobi Manchurian,Veg Fried Rice | Gobi Manchurian,0,0
830,Mix Veg Bajji,Mix Veg Bajji,0,0
6138,Mix Veg Biryani,Mix Veg Biryani,0,0
7358,Mix Veg Idli,Mix Veg Idli,0,0
4327,Mix Veg Paratha,Mix Veg Paratha,0,0
7359,Mix Veg Poha,Mix Veg Poha,0,0
7357,Mix Veg Uttappam,Mix Veg Uttappam,0,0
10306,Mix Vegetable Idli,Mix Vegetable Idli,0,0
7630,Mixberry Mojito,Mixberry Mojito,0,0
6952,Mixed Fruit Bowl With Icecream,Mixed Fruit Bowl | Ice Cream,0,0
3273,Mixed Fruit Milk Shake,Mixed Fruit Milk Shake,0,0
10418,Mixed Veg Biryani,Mixed Veg Biryani,0,0
3692,Mixed Veg Tagine,Mixed Veg Tagine,0,0
3622,Mixed Vegetable Bhaji,Mixed Vegetable Bhaji,0,0
4197,Mixed Vegetable Toast,Mixed Vegetable Toast,0,0
6205,Mixture,Mixture,0,0
7053,Mochar Chop,Mochar Chop,0,0
3371,Modak,Modak,0,0
4250,Mohana Ada,Mohana Ada,0,0
7069,Mohingo Chicken,Mohingo Chicken,0,0
7068,Mohingo Egg,Mohingo | Egg,0,0
7070,Mohingo Egg Chicken,Mohingo Egg Chicken,0,0
7067,Mohingo Veg,Mohingo Veg,0,0
8571,Mojito,Mojito,0,0
2506,Mom Makhana Desi Chaat,Mom Makhana Chaat,0,0
446,Moms Magic Fruit Milk,Moms Magic Fruit | Milk,0,0
7361,Mooli Onion Paratha,Mooli Onion Paratha,0,0
5973,Mooli Paratha,Mooli Paratha,0,0
1679,Moonfils cheese tandoori,Moonfils Cheese Tandoori,0,0
3569,Moong Chaat,Moong Chaat,0,0
6706,Moong Dal / Rava Kitchadi,Moong Dal | Rava Kitchadi,0,0
3618,Moong Dal Bhajji,Moong Dal Bhajji,0,0
7281,Moong Dal Cheela,Moong Dal Cheela,0,0
7362,Moong Dal Paratha,Moong Dal Paratha,0,0
9039,Moong dal Chilla (2pcs),Moong Dal Chilla,0,0
9992,Moraccan cake,Moroccan Cake,0,0
820,Moringa Green Moong Dal,Moringa | Green Moong Dal,0,0
3224,Moti Pulao,Moti Pulao,0,0
3372,Motichur Laddu,Motichur Laddu,0,0
8584,Mousse,Mousse,0,0
7011,Mudakathan Dosa,Mudakathan Dosa,0,0
7058,Muesli with Milk,Muesli | Milk,0,0
6079,Mughlai chicken,Mughlai Chicken,0,0
6606,Mulli Paratha - 1 No With Channa Masala - 60 Grm Curd,Mulli Paratha | Channa Masala | Curd,0,0
3512,Mulligatawny soup,Mulligatawny Soup,0,0
4483,Multigrain Dosa,Multigrain Dosa,0,0
4989,Multigrain Subs Non Veg,Multigrain Subs,0,0
6414,Mumbai Cheese Sandwich,Mumbai Cheese Sandwich,0,0
5869,Mumbai Falooda,Mumbai Falooda,0,0
6412,Mumbai Sandwich,Mumbai Sandwich,0,0
4683,Mumbai Veg Cheese Sandwich,Mumbai Veg Cheese Sandwich,0,0
4682,Mumbai Veg Sandwich,Mumbai Veg Sandwich,0,0
6381,Murgh Makhani,Murgh Makhani,0,0
5510,Murukku,Murukku,0,0
9579,Murukku Masala Chakuli,Murukku | Masala | Chakuli,0,0
8555,Mushroom 65,Mushroom 65,0,0
6139,Mushroom Biryani,Mushroom Biryani,0,0
4744,Mushroom Butter Masala Dosa,Mushroom Butter Masala | Dosa,0,0
5511,Mushroom Cheese Maggi,Mushroom Cheese Maggi,0,0
5512,Mushroom Cheese Sandwich,Mushroom Cheese Sandwich,0,0
6342,Mushroom Chili,Mushroom Chili,0,0
8558,Mushroom Chilli,Mushroom Chilli,0,0
4733,Mushroom Dosa,Mushroom Dosa,0,0
736,Mushroom Dosa,Mushroom Dosa,0,0
5513,Mushroom Fried Rice,Mushroom Fried Rice,0,0
5514,Mushroom Maggi,Mushroom Maggi,0,0
8559,Mushroom Manchuria,Mushroom Manchuria,0,0
7468,Mushroom Masala Dosa,Mushroom Masala Dosa,0,0
5689,Mushroom Nihari with Sheermal,Mushroom Nihari | Sheermal,0,0
10299,Mushroom Noodles,Mushroom Noodles,0,0
6052,Mushroom Pepper Fry,Mushroom Pepper Fry,0,0
7219,Mushroom Popcorn,Mushroom Popcorn,0,0
5652,Mushroom Puff,Mushroom Puff,0,0
5515,Mushroom Pulao,Mushroom Pulao,0,0
5516,Mushroom Rice,Mushroom Rice,0,0
4759,Mushroom Sandwich,Mushroom Sandwich,0,0
7179,Mushroom Soup,Mushroom Soup,0,0
752,Mushroom fried rice with Manchurian,Mushroom Fried Rice | Manchurian,0,0
751,Mushroom fried rice with sauce,Mushroom Fried Rice | Sauce,0,0
9112,Mushroom roll,Mushroom Roll,0,0
8556,Mushrrom Manchuria,Mushroom Manchurian,0,0
3267,Muskmelon milkshake,Muskmelon Milkshake,0,0
7472,Mutter Paneer Masala Dosa,Mutter Paneer Masala Dosa,0,0
7084,Mutter Paneer Thali,Mutter Paneer Thali,0,0
6622,Mutter Panner - 200 Grm,Mutter Paneer,0,0
4349,Mutton Biryani,Mutton Biryani,0,0
6637,Mutton BiryaniChicken 65Curd Rice,Mutton Biryani | Chicken 65 | Curd Rice,0,0
6113,Mutton Comb,Mutton Comb,0,0
5521,Mutton Dum Biryani,Mutton Dum Biryani,0,0
3649,Mutton Fried Kebab,Mutton Fried Kebab,0,0
5730,Mutton Fry Piece Biryani,Mutton Fry Biryani,0,0
7061,Mutton Gravy,Mutton Gravy,0,0
7180,Mutton Haleem,Mutton Haleem,0,0
6640,Mutton Kari Soru,Mutton Kari Soru,0,0
7182,Mutton Keema Biryani,Mutton Keema Biryani,0,0
6736,Mutton Kheema Samosa,Mutton Kheema Samosa,0,0
6697,Mutton Kolambu Meals,Mutton Kolambu Meals,0,0
6645,Mutton Masala,Mutton Masala,0,0
8037,Mutton Masala Dosa,Mutton Masala Dosa,0,0
6644,Mutton Pepper Fry,Mutton Pepper Fry,0,0
815,Mutton Pepper Fry,Mutton Pepper Fry,0,0
8072,Mutton Podimas (Bhurji),Mutton Podimas,0,0
5522,Mutton Pulao,Mutton Pulao,0,0
8075,Mutton Samosa 2 pcs,Mutton Samosa,0,0
6701,Mutton Sukka Meals,Mutton Sukka Meals,0,0
3645,Mutton Tandoori Kebab,Mutton Tandoori Kebab,0,0
3642,Mutton Tawa Kebab,Mutton Tawa Kebab,0,0
6372,Mutton Thali,Mutton Thali,0,0
6700,Mutton kola Meals,Mutton Kola Meals,0,0
6765,Mutton kola per piece,Mutton Kola,0,0
6760,Mutton korma,Mutton Korma,0,0
8183,Mutton nombu Kanji,Mutton Nombu Kanji,0,0
6763,Mutton sukka/FRY,Mutton Sukka,0,0
5969,Mysore Bajji,Mysore Bajji,0,0
7184,Mysore Bonda,Mysore Bonda,0,0
6593,Mysore Bonda - 2 Pcs,Mysore Bonda,0,0
6175,Mysore Masala Dosa,Mysore Masala Dosa,0,0
3373,Mysore Pak,Mysore Pak,0,0
5523,Naan,Naan,0,0
4908,Nachos With Cream Chicken,Nachos | Cream Chicken,0,0
4909,Nachos With Cream Paneer,Nachos | Cream Paneer,0,0
